time,dhi_pyr,ghi_pyr_1,ghi_pyr_2,air_temperature,relative_humidity,barometric_pressure,precipitation,wind_speed,wind_from_direction,gti_clean,gti_soil,gti_monthly,sensor_cleaning
2020-01-04 04:00:00,0.0,0.0,0.0,25.85,90.32,1003.7,0.0,0.65,57.12,0.0,0.0,0.0,0.0
2020-01-04 04:15:00,0.0,0.0,0.0,25.86,90.82,1003.94,0.0,1.24,70.08,0.0,0.0,0.0,0.0
2020-01-04 04:30:00,0.0,0.0,0.0,25.82,91.0,1004.08,0.0,1.06,81.05,0.0,0.0,0.0,0.0
2020-01-04 04:45:00,0.0,0.0,0.0,25.97,90.43,1004.17,0.0,0.87,67.86,0.0,0.0,0.0,0.0
2020-01-04 05:00:00,0.0,0.0,0.0,25.81,91.02,1004.27,0.0,1.16,50.23,0.0,0.0,0.0,0.0
2020-01-04 05:15:00,0.0,0.0,0.0,26.01,90.69,1004.38,0.0,1.73,58.25,0.0,0.0,0.0,0.0
2020-01-04 05:30:00,0.0,0.0,0.0,26.09,89.77,1004.45,0.0,1.79,61.16,0.0,0.0,0.0,0.0
2020-01-04 05:45:00,0.0,0.0,0.0,26.15,89.99,1004.52,0.0,1.81,62.91,0.0,0.0,0.0,0.0
2020-01-04 06:00:00,15.18,22.32,21.43,26.14,90.07,1004.72,0.0,1.19,77.05,19.39,19.31,19.37,0.0
2020-01-04 06:15:00,34.14,44.18,42.56,26.32,89.86,1004.9,0.0,1.65,343.01,37.2,37.04,37.14,0.0
2020-01-04 06:30:00,48.21,136.01,128.5,27.38,89.08,1005.08,0.0,2.53,64.22,104.71,102.9,103.87,0.0
2020-01-04 06:45:00,64.3,203.72,199.8,28.16,83.27,1005.27,0.0,3.3,78.1,173.91,171.25,172.86,0.0
2020-01-04 07:00:00,73.24,254.51,248.88,28.35,82.33,1005.4,0.0,2.74,70.63,223.98,218.69,220.78,0.0
2020-01-04 07:15:00,63.23,327.44,322.42,28.69,79.79,1005.57,0.0,3.81,67.79,298.73,292.53,295.16,0.0
2020-01-04 07:30:00,178.42,435.29,430.75,29.04,78.59,1005.79,0.0,4.21,78.39,416.81,410.31,413.29,0.0
2020-01-04 07:45:00,176.27,531.2,528.69,29.35,78.41,1005.99,0.0,4.79,85.49,512.58,505.14,508.7,0.0
2020-01-04 08:00:00,200.52,575.33,572.14,29.12,80.92,1006.11,0.0,4.82,78.9,560.62,553.24,556.92,0.0
2020-01-04 08:15:00,210.12,684.99,681.5,29.3,76.52,1006.15,0.0,4.89,75.81,665.21,657.88,661.52,0.0
2020-01-04 08:30:00,228.43,709.95,707.48,29.74,75.84,1006.14,0.0,4.86,83.82,700.22,692.74,696.54,0.0
2020-01-04 08:45:00,272.76,868.38,866.57,29.8,75.33,1006.16,0.0,5.44,83.41,860.56,853.04,857.09,0.0
2020-01-04 09:00:00,348.88,982.83,982.23,29.85,75.98,1006.22,0.0,5.77,71.33,976.31,969.04,973.12,0.0
2020-01-04 09:15:00,337.16,915.97,914.77,30.02,75.41,1006.26,0.0,5.91,80.17,905.65,899.06,902.81,0.0
2020-01-04 09:30:00,281.85,985.65,984.59,30.14,72.78,1006.16,0.0,5.01,88.64,974.55,968.48,972.19,0.0
2020-01-04 09:45:00,321.36,1014.34,1014.35,29.97,74.61,1006.11,0.0,5.3,84.28,1006.78,1000.61,1004.43,0.0
2020-01-04 10:00:00,289.78,1088.52,1089.29,30.37,72.96,1006.01,0.0,5.19,71.62,1080.45,1075.38,1078.72,0.0
2020-01-04 10:15:00,363.03,1113.66,1116.57,30.5,73.5,1005.79,0.0,5.27,84.44,1099.73,1095.51,1098.3,0.0
2020-01-04 10:30:00,412.26,1170.5,1173.79,30.31,75.79,1005.71,0.0,4.91,84.82,1169.08,1164.14,1167.76,0.0
2020-01-04 10:45:00,373.06,1138.66,1139.97,30.1,75.63,1005.66,0.0,5.36,82.9,1137.23,1133.06,1135.92,0.0
2020-01-04 11:00:00,409.25,1271.2,1271.05,30.4,74.27,1005.67,0.0,5.21,88.55,1261.99,1259.73,1262.0,0.0
2020-01-04 11:15:00,399.65,1249.5,1249.38,30.52,74.16,1005.63,0.0,5.1,93.85,1245.22,1244.27,1246.23,0.0
2020-01-04 11:30:00,365.13,1218.15,1217.26,30.37,75.01,1005.43,0.0,5.39,76.49,1198.92,1199.13,1200.1,0.0
2020-01-04 11:45:00,327.21,1245.02,1244.69,30.48,72.97,1005.18,0.0,6.61,92.34,1230.17,1229.92,1230.77,0.0
2020-01-04 12:00:00,355.89,1218.81,1217.85,30.44,73.0,1005.13,0.0,5.02,81.77,1197.13,1198.24,1198.98,0.0
2020-01-04 12:15:00,184.86,1127.26,1124.7,30.98,71.24,1004.89,0.0,5.71,88.58,1110.03,1111.06,1111.43,0.0
2020-01-04 12:30:00,178.29,1138.02,1137.42,30.64,70.82,1004.62,0.0,4.84,80.15,1116.86,1118.86,1118.81,0.0
2020-01-04 12:45:00,251.38,1125.72,1121.35,30.65,72.65,1004.35,0.0,5.34,100.25,1096.73,1099.66,1099.29,0.0
2020-01-04 13:00:00,164.17,1082.79,1079.72,30.88,72.3,1004.11,0.0,4.67,84.1,1057.51,1061.34,1060.63,0.0
2020-01-04 13:15:00,253.78,1079.63,1077.9,30.24,74.13,1003.79,0.0,5.54,70.88,1044.85,1049.43,1048.4,0.0
2020-01-04 13:30:00,249.67,1083.26,1080.98,30.52,74.81,1003.59,0.0,5.21,92.02,1047.95,1053.1,1051.85,0.0
2020-01-04 13:45:00,250.38,1057.03,1056.13,30.47,74.09,1003.4,0.0,5.66,92.29,1027.72,1033.2,1031.61,0.0
2020-01-04 14:00:00,329.89,1049.3,1045.24,30.5,72.95,1003.28,0.0,5.84,88.63,995.39,1001.71,999.98,0.0
2020-01-04 14:15:00,328.87,974.61,973.01,30.12,75.11,1003.16,0.0,5.66,92.48,932.24,938.3,936.61,0.0
2020-01-04 14:30:00,188.11,914.21,912.2,29.99,74.69,1003.1,0.0,5.45,92.44,873.29,879.52,877.99,0.0
2020-01-04 14:45:00,260.75,859.79,856.57,30.06,74.32,1002.96,0.0,4.79,83.24,823.17,829.22,827.51,0.0
2020-01-04 15:00:00,248.06,824.07,820.79,30.21,74.33,1002.95,0.0,5.37,78.37,780.39,787.14,785.28,0.0
2020-01-04 15:15:00,239.75,800.35,797.26,30.42,75.59,1003.04,0.0,4.87,89.69,751.18,758.25,756.39,0.0
2020-01-04 15:30:00,194.18,676.41,674.05,29.92,75.15,1003.03,0.0,5.35,76.6,622.36,629.33,627.36,0.0
2020-01-04 15:45:00,223.44,621.11,616.66,30.09,74.74,1002.93,0.0,4.9,82.43,563.55,570.99,568.95,0.0
2020-01-04 16:00:00,197.47,582.3,578.05,29.87,75.58,1002.85,0.0,5.01,81.09,520.11,527.81,525.65,0.0
2020-01-04 16:15:00,124.81,504.19,499.77,30.06,74.59,1002.7,0.0,4.11,72.12,442.15,449.65,447.44,0.0
2020-01-04 16:30:00,126.0,431.42,426.2,29.82,73.67,1002.83,0.0,4.07,87.27,363.61,371.03,368.82,0.0
2020-01-04 16:45:00,135.07,369.66,362.47,29.58,75.95,1002.87,0.0,4.25,76.69,297.55,304.77,302.58,0.0
2020-01-04 17:00:00,132.58,270.93,267.12,29.46,77.09,1002.94,0.0,4.05,75.08,207.9,212.08,211.09,0.0
2020-01-04 17:15:00,100.96,200.44,197.22,29.34,77.61,1003.11,0.0,4.12,71.22,142.2,145.87,144.78,0.0
2020-01-04 17:30:00,69.4,113.0,109.51,28.62,78.38,1003.26,0.0,4.06,80.38,75.36,77.46,76.75,0.0
2020-01-04 17:45:00,52.84,76.32,74.78,28.48,79.05,1003.32,0.0,3.51,81.57,46.54,48.04,47.34,0.0
2020-01-04 18:00:00,24.17,22.0,20.97,28.19,80.55,1003.44,0.0,3.38,79.89,17.89,18.08,18.03,0.0
2020-01-04 18:15:00,0.0,0.0,0.0,27.93,81.9,1003.61,0.0,2.49,80.36,0.0,0.0,0.0,0.0
2020-01-04 18:30:00,0.0,0.0,0.0,27.76,83.38,1003.77,0.0,3.0,72.51,0.0,0.0,0.0,0.0
2020-01-04 18:45:00,0.0,0.0,0.0,27.74,83.76,1003.81,0.0,2.75,69.96,0.0,0.0,0.0,0.0
2020-01-04 19:00:00,0.0,0.0,0.0,27.75,83.91,1003.98,0.0,3.16,74.91,0.0,0.0,0.0,0.0
2020-01-04 19:15:00,0.0,0.0,0.0,27.59,83.12,1004.09,0.0,2.97,74.52,0.0,0.0,0.0,0.0
2020-01-04 19:30:00,0.0,0.0,0.0,27.57,84.02,1004.19,0.0,2.59,64.77,0.0,0.0,0.0,0.0
2020-01-04 19:45:00,0.0,0.0,0.0,27.48,84.42,1004.29,0.0,2.22,69.64,0.0,0.0,0.0,0.0
2020-01-04 20:00:00,0.0,0.0,0.0,27.38,85.23,1004.22,0.0,2.5,67.04,0.0,0.0,0.0,0.0
2020-01-04 20:15:00,0.0,0.0,0.0,27.45,85.36,1004.37,0.0,2.84,71.29,0.0,0.0,0.0,0.0
2020-01-04 20:30:00,0.0,0.0,0.0,27.62,85.36,1004.57,0.0,3.35,69.03,0.0,0.0,0.0,0.0
2020-01-04 20:45:00,0.0,0.0,0.0,27.64,84.55,1004.74,0.0,3.31,74.1,0.0,0.0,0.0,0.0
2020-01-04 21:00:00,0.0,0.0,0.0,27.69,80.72,1004.91,0.0,3.61,88.45,0.0,0.0,0.0,0.0
2020-01-04 21:15:00,0.0,0.0,0.0,27.66,80.67,1004.92,0.0,3.65,79.02,0.0,0.0,0.0,0.0
2020-01-04 21:30:00,0.0,0.0,0.0,27.55,82.73,1005.03,0.0,3.09,76.07,0.0,0.0,0.0,0.0
2020-01-04 21:45:00,0.0,0.0,0.0,27.44,83.01,1005.12,0.0,3.64,77.17,0.0,0.0,0.0,0.0
2020-01-04 22:00:00,0.0,0.0,0.0,27.46,82.39,1005.25,0.0,3.84,79.89,0.0,0.0,0.0,0.0
2020-01-04 22:15:00,0.0,0.0,0.0,27.37,82.94,1005.43,0.0,2.81,80.48,0.0,0.0,0.0,0.0
2020-01-04 22:30:00,0.0,0.0,0.0,27.34,83.23,1005.67,0.0,3.5,78.21,0.0,0.0,0.0,0.0
2020-01-04 22:45:00,0.0,0.0,0.0,27.31,82.29,1005.78,0.0,3.13,77.1,0.0,0.0,0.0,0.0
2020-01-04 23:00:00,0.0,0.0,0.0,27.28,82.99,1005.78,0.0,3.0,87.7,0.0,0.0,0.0,0.0
2020-01-04 23:15:00,0.0,0.0,0.0,27.22,82.93,1005.63,0.0,3.61,85.71,0.0,0.0,0.0,0.0
2020-01-04 23:30:00,0.0,0.0,0.0,27.17,83.65,1005.58,0.0,3.05,79.83,0.0,0.0,0.0,0.0
2020-01-04 23:45:00,0.0,0.0,0.0,27.17,84.12,1005.54,0.0,2.56,89.12,0.0,0.0,0.0,0.0
2020-01-05 00:00:00,0.0,0.0,0.0,27.46,88.18,1002.97,0.0,4.84,129.92,0.0,0.0,0.0,0.0
2020-01-05 00:15:00,0.0,0.0,0.0,27.52,87.92,1002.7,0.0,5.0,126.1,0.0,0.0,0.0,0.0
2020-01-05 00:30:00,0.0,0.0,0.0,27.54,87.25,1002.57,0.0,4.41,129.48,0.0,0.0,0.0,0.0
2020-01-05 00:45:00,0.0,0.0,0.0,27.49,86.44,1002.36,0.0,4.02,138.66,0.0,0.0,0.0,0.0
2020-01-05 01:00:00,0.0,0.0,0.0,27.46,84.72,1002.22,0.0,4.8,128.67,0.0,0.0,0.0,0.0
2020-01-05 01:15:00,0.0,0.0,0.0,27.45,86.01,1002.19,0.0,4.21,129.75,0.0,0.0,0.0,0.0
2020-01-05 01:30:00,0.0,0.0,0.0,27.44,86.66,1001.99,0.0,3.99,123.22,0.0,0.0,0.0,0.0
2020-01-05 01:45:00,0.0,0.0,0.0,27.5,87.25,1001.77,0.0,4.54,130.6,0.0,0.0,0.0,0.0
2020-01-05 02:00:00,0.0,0.0,0.0,27.51,87.74,1001.67,0.0,4.42,130.72,0.0,0.0,0.0,0.0
2020-01-05 02:15:00,0.0,0.0,0.0,27.59,87.58,1001.6,0.0,4.3,121.71,0.0,0.0,0.0,0.0
2020-01-05 02:30:00,0.0,0.0,0.0,27.6,86.3,1001.5,0.0,4.19,132.97,0.0,0.0,0.0,0.0
2020-01-05 02:45:00,0.0,0.0,0.0,27.57,87.3,1001.39,0.0,3.82,124.63,0.0,0.0,0.0,0.0
2020-01-05 03:00:00,0.0,0.0,0.0,27.59,86.87,1001.23,0.0,3.95,124.22,0.0,0.0,0.0,0.0
2020-01-05 03:15:00,0.0,0.0,0.0,27.63,88.61,1001.16,0.0,4.04,131.27,0.0,0.0,0.0,0.0
2020-01-05 03:30:00,0.0,0.0,0.0,27.03,90.3,1001.09,0.0,2.54,111.64,0.0,0.0,0.0,0.0
2020-01-05 03:45:00,0.0,0.0,0.0,27.41,90.16,1001.1,0.0,3.54,124.15,0.0,0.0,0.0,0.0
2020-01-05 04:00:00,0.0,0.0,0.0,27.46,87.63,1001.2,0.0,3.1,135.14,0.0,0.0,0.0,0.0
2020-01-05 04:15:00,0.0,0.0,0.0,27.43,90.71,1001.25,0.0,2.5,129.4,0.0,0.0,0.0,0.0
2020-01-05 04:30:00,0.0,0.0,0.0,27.07,94.35,1001.36,0.4,3.45,131.9,0.0,0.0,0.0,0.0
2020-01-05 04:45:00,0.0,0.0,0.0,26.39,95.29,1001.46,0.0,1.74,164.79,0.0,0.0,0.0,0.0
2020-01-05 05:00:00,0.0,0.0,0.0,26.29,96.43,1001.72,0.6,4.26,147.23,0.0,0.0,0.0,0.0
2020-01-05 05:15:00,0.0,0.0,0.0,25.76,97.39,1002.07,0.6,3.42,150.66,0.0,0.0,0.0,0.0
2020-01-05 05:30:00,0.0,0.0,0.0,25.63,97.52,1002.22,0.2,2.96,132.71,0.0,0.0,0.0,0.0
2020-01-05 05:45:00,4.77,6.26,5.86,25.66,97.61,1002.21,0.2,2.51,128.41,6.49,6.61,6.6,0.0
2020-01-05 06:00:00,15.01,18.07,17.49,25.98,97.63,1002.23,0.0,1.21,129.64,18.79,18.91,18.8,0.0
2020-01-05 06:15:00,30.33,34.17,33.49,26.01,97.66,1002.32,0.2,2.45,311.07,34.54,34.89,34.94,0.0
2020-01-05 06:30:00,44.71,48.98,49.16,25.88,97.82,1002.54,0.0,2.83,261.73,50.62,51.15,51.08,0.0
2020-01-05 06:45:00,88.99,97.72,97.7,25.5,97.91,1002.67,0.2,2.65,252.91,101.16,102.23,100.62,0.0
2020-01-05 07:00:00,104.58,115.22,115.16,25.84,98.07,1002.94,0.0,1.56,262.44,117.22,116.79,116.55,0.0
2020-01-05 07:15:00,72.34,83.63,83.61,25.88,97.84,1003.18,0.4,0.88,214.7,88.96,89.89,89.66,0.0
2020-01-05 07:30:00,99.57,114.02,113.88,25.87,97.97,1003.2,0.2,0.32,354.12,121.33,122.61,122.56,0.0
2020-01-05 07:45:00,168.26,186.92,186.55,26.1,97.83,1003.37,0.2,0.95,345.19,197.99,201.23,200.88,0.0
2020-01-05 08:00:00,197.89,221.32,220.76,26.41,97.89,1003.6,0.2,2.2,338.82,226.68,230.65,230.0,0.0
2020-01-05 08:15:00,157.4,181.65,180.85,26.02,97.95,1003.64,0.4,2.13,254.31,190.43,193.39,192.55,0.0
2020-01-05 08:30:00,121.04,137.79,137.37,26.22,97.83,1003.65,0.0,1.73,341.88,142.93,144.69,144.08,0.0
2020-01-05 08:45:00,61.3,65.3,65.01,25.97,98.09,1003.74,0.8,2.78,278.67,65.46,66.43,66.1,0.0
2020-01-05 09:00:00,57.18,66.8,66.97,25.92,98.19,1003.78,0.6,1.81,265.29,70.5,71.24,70.96,0.0
2020-01-05 09:15:00,40.27,47.41,47.06,25.91,98.23,1003.8,1.4,2.72,218.67,49.19,49.46,49.31,0.0
2020-01-05 09:30:00,125.01,151.95,152.4,25.83,98.34,1003.8,0.8,5.05,208.27,164.7,166.04,165.58,0.0
2020-01-05 09:45:00,196.94,224.97,225.16,25.56,98.28,1003.62,0.2,3.13,157.34,240.32,241.95,241.38,0.0
2020-01-05 10:00:00,183.85,214.3,214.3,25.63,98.38,1003.53,0.2,1.49,357.41,221.15,223.96,223.1,0.0
2020-01-05 10:15:00,188.23,225.68,225.71,25.65,98.21,1003.43,0.0,1.63,351.05,233.03,235.77,235.39,0.0
2020-01-05 10:30:00,140.43,162.31,162.12,25.86,98.18,1003.45,0.2,1.69,67.95,166.32,167.91,167.6,0.0
2020-01-05 10:45:00,185.71,207.12,205.95,25.78,98.07,1003.38,0.4,1.4,338.69,215.76,218.26,217.91,0.0
2020-01-05 11:00:00,249.77,282.48,282.34,26.36,98.02,1003.27,1.0,1.33,334.31,297.08,299.51,299.18,0.0
2020-01-05 11:15:00,164.68,183.35,182.61,26.45,97.98,1002.99,0.8,1.29,355.76,193.78,194.54,194.31,0.0
2020-01-05 11:30:00,131.15,152.23,152.17,26.38,98.09,1002.83,0.6,1.54,321.79,162.53,163.55,163.16,0.0
2020-01-05 11:45:00,132.81,153.15,153.02,26.19,98.24,1002.62,0.6,1.38,339.64,163.63,164.48,164.16,0.0
2020-01-05 12:00:00,113.82,133.24,132.84,26.21,98.22,1002.55,0.6,1.08,347.59,143.11,144.23,143.71,0.0
2020-01-05 12:15:00,95.09,117.35,116.48,26.11,98.3,1002.43,0.8,1.54,338.7,123.31,123.72,123.26,0.0
2020-01-05 12:30:00,90.07,106.98,106.27,25.82,98.37,1002.13,1.2,2.76,282.51,110.74,110.94,110.52,0.0
2020-01-05 12:45:00,60.29,74.01,73.33,25.71,98.65,1002.19,1.2,3.59,263.44,75.7,75.98,75.58,0.0
2020-01-05 13:00:00,65.0,77.94,78.05,25.48,98.79,1002.17,1.0,2.83,299.95,79.82,79.99,79.69,0.0
2020-01-05 13:15:00,85.31,102.93,102.45,25.12,98.9,1001.81,1.0,0.88,358.51,106.45,106.57,106.31,0.0
2020-01-05 13:30:00,79.15,95.57,94.7,24.87,99.0,1001.6,0.6,1.85,290.28,99.05,99.25,98.96,0.0
2020-01-05 13:45:00,49.65,57.63,57.69,24.57,99.01,1001.28,1.2,1.35,358.48,57.82,57.95,57.71,0.0
2020-01-05 14:00:00,24.91,28.44,28.55,23.93,99.11,1001.06,1.2,1.06,335.11,27.24,27.31,27.16,0.0
2020-01-05 14:15:00,19.57,25.86,25.23,24.15,99.17,1000.98,0.8,1.51,60.68,26.18,26.29,26.14,0.0
2020-01-05 14:30:00,21.8,28.43,27.88,24.32,99.21,1000.68,0.6,1.7,63.6,28.9,29.04,28.86,0.0
2020-01-05 14:45:00,18.51,24.29,23.69,24.31,99.25,1000.74,0.4,2.44,89.08,23.8,23.92,23.78,0.0
2020-01-05 15:00:00,20.02,25.57,25.08,24.28,99.29,1000.74,0.4,1.55,89.44,26.01,26.1,25.97,0.0
2020-01-05 15:15:00,21.47,27.23,26.82,24.27,99.32,1000.66,0.4,1.19,97.92,27.89,28.0,27.87,0.0
2020-01-05 15:30:00,16.97,21.77,21.4,24.27,99.39,1001.12,0.4,1.69,126.57,22.01,22.13,22.01,0.0
2020-01-05 15:45:00,9.49,12.68,12.32,24.25,99.37,1001.25,0.8,1.16,163.26,12.36,12.43,12.34,0.0
2020-01-05 16:00:00,3.99,5.54,5.23,24.15,99.41,1001.03,0.8,1.67,191.27,5.0,5.03,4.98,0.0
2020-01-05 16:15:00,3.34,4.68,4.19,24.03,99.48,1001.31,0.6,1.33,134.14,3.82,3.84,3.81,0.0
2020-01-05 16:30:00,2.4,3.29,3.0,23.98,99.48,1001.47,0.4,1.71,216.12,2.85,2.87,2.84,0.0
2020-01-05 16:45:00,1.93,2.8,2.34,23.87,99.52,1001.57,0.4,1.61,230.6,2.22,2.24,2.21,0.0
2020-01-05 17:00:00,1.92,2.85,2.37,23.87,99.56,1001.53,0.2,1.49,334.78,2.6,2.61,2.59,0.0
2020-01-05 17:15:00,2.69,3.93,3.39,23.87,99.55,1001.53,0.4,1.73,351.54,3.55,3.59,3.57,0.0
2020-01-05 17:30:00,3.07,4.1,3.49,23.87,99.59,1001.91,0.2,2.06,286.25,3.96,4.0,3.97,0.0
2020-01-05 17:45:00,2.06,3.31,2.7,23.91,99.58,1002.41,0.2,2.14,249.23,3.22,3.25,3.23,0.0
2020-01-05 18:00:00,0.97,0.57,0.38,24.11,99.66,1002.65,0.2,0.94,256.51,0.25,0.25,0.25,0.0
2020-01-05 18:15:00,0.0,0.0,0.0,24.28,99.66,1002.85,0.2,1.37,229.94,0.0,0.0,0.0,0.0
2020-01-05 18:30:00,0.0,0.0,0.0,24.65,99.67,1002.99,0.2,2.9,237.95,0.0,0.0,0.0,0.0
2020-01-05 18:45:00,0.0,0.0,0.0,24.92,99.56,1003.16,0.2,4.25,234.31,0.0,0.0,0.0,0.0
2020-01-05 19:00:00,0.0,0.0,0.0,24.94,99.44,1003.37,0.2,5.41,221.9,0.0,0.0,0.0,0.0
2020-01-05 19:15:00,0.0,0.0,0.0,24.71,99.25,1003.5,0.2,4.45,234.14,0.0,0.0,0.0,0.0
2020-01-05 19:30:00,0.0,0.0,0.0,24.7,99.13,1003.41,0.2,4.05,239.8,0.0,0.0,0.0,0.0
2020-01-05 19:45:00,0.0,0.0,0.0,24.65,98.92,1003.31,0.2,4.07,248.18,0.0,0.0,0.0,0.0
2020-01-05 20:00:00,0.0,0.0,0.0,24.83,98.84,1003.29,0.0,3.99,255.95,0.0,0.0,0.0,0.0
2020-01-05 20:15:00,0.0,0.0,0.0,24.95,98.74,1003.14,0.0,5.11,257.93,0.0,0.0,0.0,0.0
2020-01-05 20:30:00,0.0,0.0,0.0,24.94,98.38,1003.67,0.0,5.07,250.81,0.0,0.0,0.0,0.0
2020-01-05 20:45:00,0.0,0.0,0.0,24.91,97.89,1003.92,0.2,2.7,275.46,0.0,0.0,0.0,0.0
2020-01-05 21:00:00,0.0,0.0,0.0,24.9,97.71,1004.07,0.0,1.37,308.29,0.0,0.0,0.0,0.0
2020-01-05 21:15:00,0.0,0.0,0.0,24.7,97.82,1004.07,0.0,1.07,358.67,0.0,0.0,0.0,0.0
2020-01-05 21:30:00,0.0,0.0,0.0,24.63,97.82,1003.92,0.0,2.49,308.62,0.0,0.0,0.0,0.0
2020-01-05 21:45:00,0.0,0.0,0.0,24.88,97.66,1004.03,0.0,2.51,275.89,0.0,0.0,0.0,0.0
2020-01-05 22:00:00,0.0,0.0,0.0,24.87,97.33,1004.16,0.0,0.74,319.28,0.0,0.0,0.0,0.0
2020-01-05 22:15:00,0.0,0.0,0.0,24.82,97.34,1004.18,0.0,0.24,335.71,0.0,0.0,0.0,0.0
2020-01-05 22:30:00,0.0,0.0,0.0,24.83,97.49,1004.11,0.0,1.03,235.22,0.0,0.0,0.0,0.0
2020-01-05 22:45:00,0.0,0.0,0.0,24.83,97.55,1003.97,0.0,0.83,240.31,0.0,0.0,0.0,0.0
2020-01-05 23:00:00,0.0,0.0,0.0,24.66,97.79,1003.64,0.2,1.09,198.14,0.0,0.0,0.0,0.0
2020-01-05 23:15:00,0.0,0.0,0.0,24.61,97.98,1003.56,0.0,0.0,58.95,0.0,0.0,0.0,0.0
2020-01-05 23:30:00,0.0,0.0,0.0,24.61,98.04,1003.46,0.0,0.03,58.91,0.0,0.0,0.0,0.0
2020-01-05 23:45:00,0.0,0.0,0.0,24.53,98.23,1003.09,0.0,0.99,209.77,0.0,0.0,0.0,0.0
2020-01-06 00:00:00,0.0,0.0,0.0,26.17,89.11,1006.63,0.0,1.35,87.3,0.0,0.0,0.0,0.0
2020-01-06 00:15:00,0.0,0.0,0.0,26.42,88.01,1006.47,0.0,1.66,84.45,0.0,0.0,0.0,0.0
2020-01-06 00:30:00,0.0,0.0,0.0,26.54,86.1,1006.27,0.0,1.5,89.39,0.0,0.0,0.0,0.0
2020-01-06 00:45:00,0.0,0.0,0.0,26.64,85.71,1006.16,0.0,1.54,74.86,0.0,0.0,0.0,0.0
2020-01-06 01:00:00,0.0,0.0,0.0,26.12,87.36,1006.09,0.0,0.98,86.89,0.0,0.0,0.0,0.0
2020-01-06 01:15:00,0.0,0.0,0.0,26.2,87.79,1005.8,0.0,1.2,84.44,0.0,0.0,0.0,0.0
2020-01-06 01:30:00,0.0,0.0,0.0,25.94,88.26,1005.67,0.0,0.98,77.66,0.0,0.0,0.0,0.0
2020-01-06 01:45:00,0.0,0.0,0.0,26.06,88.73,1005.54,0.0,1.15,72.06,0.0,0.0,0.0,0.0
2020-01-06 02:00:00,0.0,0.0,0.0,26.07,88.81,1005.45,0.0,0.97,82.81,0.0,0.0,0.0,0.0
2020-01-06 02:15:00,0.0,0.0,0.0,25.72,89.59,1005.41,0.0,0.72,57.14,0.0,0.0,0.0,0.0
2020-01-06 02:30:00,0.0,0.0,0.0,26.21,89.73,1005.36,0.0,1.34,83.1,0.0,0.0,0.0,0.0
2020-01-06 02:45:00,0.0,0.0,0.0,26.22,88.68,1005.27,0.0,1.08,68.89,0.0,0.0,0.0,0.0
2020-01-06 03:00:00,0.0,0.0,0.0,25.74,89.76,1005.22,0.0,1.16,54.56,0.0,0.0,0.0,0.0
2020-01-06 03:15:00,0.0,0.0,0.0,25.68,90.04,1005.3,0.0,0.78,56.38,0.0,0.0,0.0,0.0
2020-01-06 03:30:00,0.0,0.0,0.0,25.37,91.35,1005.4,0.0,0.46,42.62,0.0,0.0,0.0,0.0
2020-01-06 03:45:00,0.0,0.0,0.0,25.36,92.03,1005.44,0.0,0.82,49.61,0.0,0.0,0.0,0.0
2020-01-06 04:00:00,0.0,0.0,0.0,25.37,92.11,1005.51,0.0,0.22,58.92,0.0,0.0,0.0,0.0
2020-01-06 04:15:00,0.0,0.0,0.0,25.81,91.96,1005.53,0.0,0.69,78.45,0.0,0.0,0.0,0.0
2020-01-06 04:30:00,0.0,0.0,0.0,25.68,91.25,1005.5,0.0,0.33,351.49,0.0,0.0,0.0,0.0
2020-01-06 04:45:00,0.0,0.0,0.0,25.56,91.4,1005.55,0.0,1.35,57.07,0.0,0.0,0.0,0.0
2020-01-06 05:00:00,0.0,0.0,0.0,25.54,91.7,1005.72,0.0,0.76,56.76,0.0,0.0,0.0,0.0
2020-01-06 05:15:00,0.0,0.0,0.0,25.48,91.97,1005.83,0.0,0.71,62.35,0.0,0.0,0.0,0.0
2020-01-06 05:30:00,0.0,0.0,0.0,25.55,90.85,1005.8,0.0,0.65,63.91,0.0,0.0,0.0,0.0
2020-01-06 05:45:00,11.48,15.73,14.3,25.53,91.25,1005.87,0.0,0.99,63.42,13.82,13.8,13.79,0.0
2020-01-06 06:00:00,23.38,56.48,53.4,26.2,90.42,1005.94,0.0,0.88,80.89,30.24,29.74,29.79,0.0
2020-01-06 06:15:00,44.41,98.36,93.76,27.24,88.15,1006.02,0.0,1.02,56.58,51.82,50.87,51.15,0.0
2020-01-06 06:30:00,55.4,177.46,170.34,27.65,85.59,1006.01,0.0,1.61,88.49,108.13,106.07,106.67,0.0
2020-01-06 06:45:00,59.1,204.25,197.81,27.76,83.78,1006.01,0.0,1.31,71.09,143.91,140.25,141.13,0.0
2020-01-06 07:00:00,78.96,310.34,303.33,28.67,83.2,1006.2,0.0,2.39,89.47,239.01,233.72,235.22,0.0
2020-01-06 07:15:00,113.76,368.88,361.61,29.37,80.02,1006.32,0.0,3.0,83.29,295.81,290.1,291.87,0.0
2020-01-06 07:30:00,115.07,408.29,403.8,29.61,76.96,1006.5,0.0,3.58,90.28,336.5,330.44,332.43,0.0
2020-01-06 07:45:00,175.94,505.16,500.7,29.53,77.05,1006.57,0.0,3.85,92.11,436.24,429.55,432.13,0.0
2020-01-06 08:00:00,158.32,580.2,575.11,29.79,76.45,1006.56,0.0,4.55,100.54,510.25,503.43,506.21,0.0
